#       Em_x_ZFC[n.u.]         Em_y_ZFC[n.u.]         Em_z_ZFC[n.u.]         En_x_ZFC[n.u.]         En_y_ZFC[n.u.]         En_z_ZFC[n.u.]
 2.465822245949018e-01  5.730033363669031e-01  7.815781362258204e-01  1.102620486419253e-01 -2.067975745535959e-02  9.936873896054399e-01
-3.059139778095282e-01  7.412396717692514e-01 -5.974783570776132e-01  4.294335657904366e-01 -2.521371796145490e-01  8.671872088704558e-01
 5.257954326619159e-01 -2.045318037554094e-01 -8.256548335984156e-01  5.503307030746743e-02 -1.410842467180995e-01 -9.884667907929532e-01
 4.495450439028656e-01 -8.340060440924006e-01 -3.199111938018347e-01 -1.435216756424876e-01  3.494253659834285e-02 -9.890301045756120e-01
 5.414983181072827e-02  1.673974312742103e-02  9.983924963234138e-01 -3.045391335416942e-01 -5.352734168507336e-01 -7.878694595899849e-01
-8.725171754411704e-03  2.448655091224040e-02 -9.996620830071922e-01 -2.466843971533214e-01  8.373246426709698e-01 -4.878875392721512e-01
-4.151543293264540e-01 -5.725656290769066e-02 -9.079474482840402e-01  1.143389956560444e-01 -3.400231993857843e-02 -9.928597264020540e-01
-3.939490054584555e-02  1.151659290100638e-02  9.991573499198889e-01  3.761881551370647e-02  5.103670908220602e-01 -8.591334339467721e-01
-4.937345725235356e-01 -1.183170373720344e-01 -8.615261171679627e-01  1.976072132270864e-01 -4.007933885016466e-01 -8.946038503237023e-01
 1.686565992764677e-01  2.488471106742821e-01 -9.537452841453836e-01  2.372397882370505e-01  2.311029444629276e-01  9.435617160195746e-01
 9.140703205385330e-01 -6.479287221313189e-02  4.003465159345794e-01  1.021059927640012e-01 -9.716507824428124e-01 -2.132349015052369e-01
-7.611559216154667e-01 -2.010520769962140e-01  6.166195953140136e-01  6.938143110868423e-01 -3.805776990779805e-01  6.113773930197293e-01
 1.220199035889232e-01  1.297348298432692e-01 -9.840122037117669e-01 -2.415943033715316e-01  1.368121147276885e-01  9.606844632043147e-01
 3.225084830942805e-01  3.347972069328375e-01  8.853807703819848e-01 -1.042193703717096e-01  8.318583739290347e-01  5.451146380014635e-01
-7.320214512301497e-02 -1.647945258243165e-01 -9.836077522100605e-01 -2.129511920887404e-01  4.557454165019773e-01 -8.642614796029172e-01
-9.997369247987454e-01  1.972909456932084e-02 -1.169803493850552e-02 -8.251684016935025e-02 -1.204128346487151e-01 -9.892884919680038e-01
-3.911003384113486e-01  8.286486848437732e-02 -9.166100255100832e-01 -7.685324054513409e-01 -5.767750538362117e-01  2.769268478198000e-01
-4.741946225029456e-01 -3.510147550660762e-01 -8.074206473178597e-01 -4.574990073495462e-01 -2.478083871473280e-01 -8.539822372471337e-01
-7.425611458866729e-02 -6.559877460338859e-04 -9.972389879694193e-01  3.453448173337601e-01 -7.346481593412897e-01 -5.839769165961672e-01
 7.031100806542786e-01  3.382270945217694e-01 -6.254907249621660e-01  7.200640495822184e-01 -4.010871378706734e-02  6.927474688352196e-01
-2.558185272266222e-01 -4.122355441155173e-01 -8.744248036826182e-01  9.125258248023757e-01  2.158891796703109e-01 -3.474024772076678e-01
 1.653769455859326e-03  6.724940852495958e-01 -7.401006487977809e-01 -1.599812800657585e-01  2.031175991103552e-01 -9.659964963498400e-01
-1.502650670274630e-01  2.149611217865046e-01 -9.649933293818769e-01 -9.964841716733950e-01 -2.153600336244689e-02 -8.096601857298244e-02
 3.991846336506019e-01  3.073260468946866e-01  8.638300348779959e-01  2.436517240162853e-01 -2.120647022077634e-01  9.463944206626667e-01
-9.839561415835612e-01 -3.444305190831591e-02 -1.750542419229885e-01  5.591850888006549e-02  6.035119849595431e-01  7.953907243454769e-01
-6.971412942187571e-02 -9.573116985594636e-01  2.805249578204131e-01 -7.222520488734382e-02  2.754953110780220e-01  9.585853396297093e-01
 4.549249011704131e-01 -6.526869687857481e-01 -6.058407835994222e-01 -9.055082898374504e-01 -3.368787626915053e-01 -2.580066593774212e-01
 1.768490078678338e-02 -3.516739537479359e-01 -9.359554874776130e-01  1.350534015053333e-01  8.317008108948917e-01 -5.385483635650737e-01
-7.587445019603680e-01 -2.985902672564681e-01 -5.789219576459543e-01  7.519678163757180e-01 -4.206661693155522e-01  5.075277107001287e-01
 1.087462460335238e-01 -3.487976578376276e-01  9.308675780478132e-01  6.482022757777848e-01  1.596695354106724e-01 -7.445397565867391e-01
-3.827219708338333e-01  2.643405278873874e-02 -9.234853187215423e-01  8.400733852616059e-01 -3.162759066912254e-01  4.407337724996221e-01
 6.278559359516700e-01 -3.575811748667770e-01  6.913267151435332e-01 -8.190235647743969e-02  3.767597931036015e-02  9.959279715855197e-01
-9.801930086890165e-01 -1.492022773404384e-01  1.302318937649320e-01 -6.467740539171944e-01  6.736741249364926e-01  3.575562844791979e-01
-5.616623900687575e-01 -4.085604570025325e-01  7.194537598457129e-01 -4.938633696575541e-02  8.340427689377545e-01  5.494848945182644e-01
-1.640527113167467e-01  8.354564325857978e-01  5.244990535364544e-01  7.822527672483327e-01  3.201571777850105e-01 -5.343968465897446e-01
 7.443072627147415e-01 -5.185535666058193e-01 -4.208430791048760e-01  3.182608239801361e-01 -9.022580522821868e-01  2.909303267303694e-01
-2.308465613855120e-01 -6.726728690192207e-01 -7.030085891238708e-01 -2.492712469391686e-01 -6.909637002454558e-02  9.659655982998686e-01
 6.664703232548945e-01  6.514053176299638e-01 -3.626133207480419e-01 -5.798661204075987e-01  2.490988852671689e-01 -7.756964791476716e-01
 3.247640837747462e-01  6.961589077357344e-01 -6.402273542032854e-01  1.396717651052453e-01 -2.938920816943336e-02 -9.897616240669057e-01
 2.270637756856020e-01 -6.991542974954562e-01 -6.779567169554659e-01  6.469569322815026e-03 -3.780611602272029e-01 -9.257580157905404e-01
-1.299225565558793e-01 -8.803874145737839e-01  4.561119704174323e-01 -2.724520093323816e-01  5.750518227445841e-01 -7.714177232659872e-01
 8.571394545169935e-01 -3.126148445684149e-01 -4.093701435935169e-01  4.465654843779396e-01  8.810552992408190e-01  1.559513637066600e-01
 1.920067142673561e-03 -2.655114141167935e-01 -9.641058045234808e-01 -8.584772201090146e-01 -4.982847960610592e-01  1.213636047927343e-01
 1.749093806633755e-02 -3.771069945047618e-03 -9.998399102441495e-01 -2.843498283706579e-02  1.975461088823971e-02  9.994004238040476e-01
 9.999482388721116e-01 -6.588075255569216e-03 -7.753505077667787e-03 -7.121360293027621e-01  5.660510168956809e-01  4.152692163407504e-01
 4.059962119452223e-01 -2.705581704110002e-01  8.729062677687578e-01 -5.691052467142083e-01 -1.394802936022707e-01  8.103483608047741e-01
-3.680457141462330e-03  6.753474411354665e-01  7.374905341677325e-01 -3.172511713584751e-01  9.220199103367445e-01 -2.218805516810725e-01
 8.802801281729993e-01 -1.504856482707652e-02  4.742156014307978e-01 -4.412971337700612e-01  2.591833665512586e-02 -8.969866663174878e-01
 2.827218142199022e-01  4.509547124867521e-01  8.465862171392811e-01  5.993765733121318e-01 -7.981667895597776e-01 -6.064238953442058e-02
 8.969898172403569e-01 -3.185016748040083e-01 -3.065386613694150e-01  1.813953644890231e-02 -9.996674362666317e-01  1.832959589076476e-02
-8.290581824154046e-01 -2.286338265741190e-01  5.102833561033920e-01 -2.298089637101598e-01 -5.516658169299220e-02  9.716709774727106e-01
 7.485662688516045e-01  6.628882630157874e-01 -1.508946299573664e-02  6.693013113695263e-01 -6.255752023439298e-01  4.008633443099827e-01
 5.125807510063709e-01  6.273667717902229e-01 -5.862353685604946e-01  6.354708389589767e-02  1.127349047766933e-02  9.979151650019041e-01
 1.389879565142240e-01 -5.951718839676210e-01  7.914876982483259e-01  3.486127497677768e-02  7.160039498474915e-01  6.972252400119952e-01
-8.553794171124622e-01  3.029104318519472e-01  4.202039065211212e-01 -8.877112257078175e-01  4.142829950556561e-01  2.008441678516941e-01
 5.849439849372376e-01  7.856200739634666e-01  2.015977030409376e-01  5.192540369866273e-01  2.822480079825522e-01  8.066667881244222e-01
-7.437051513467575e-01  6.194912499669549e-01 -2.512632863644753e-01  1.386361373848476e-01 -3.176252876096204e-01 -9.380267576577522e-01
-2.029344226564288e-01  9.790818847564909e-01 -1.470656461514068e-02 -6.048610578472531e-01 -6.225441546119785e-01  4.965701121275414e-01
 4.140325954417210e-02 -1.520565106141924e-01 -9.875042216005732e-01  8.042269783798456e-01  1.841328247815890e-01  5.650788175856322e-01
 3.528113846969634e-01 -1.556917481054872e-01 -9.226506415757098e-01 -3.348168733899644e-01  1.549433918354851e-01 -9.294569417783074e-01
 3.307158019782239e-01 -3.712887514611219e-01  8.676241820974917e-01 -2.705270184742987e-01 -9.601703839662865e-01  6.991399022685268e-02
 1.782817738236409e-01  6.704988799972625e-01  7.201714108770999e-01  4.162787996866160e-01 -7.320605444688168e-02 -9.062851838818675e-01
 2.479824911213290e-01 -8.057028370303241e-01  5.379104223739738e-01  3.333700670842111e-01 -6.344368928355949e-01  6.973910146979128e-01
 4.950772765179182e-01  5.018943581648068e-01 -7.092253122371884e-01  9.648454510165572e-01 -2.625232032775267e-01 -1.244280489129284e-02
 1.155357423568735e-01  4.155420903840833e-01  9.022063308120114e-01  5.253151558839523e-01 -3.133522862142674e-01  7.911095573451953e-01
-7.396964267035918e-01 -5.252634601526719e-01  4.206512733255188e-01 -8.891456344893901e-03  8.176403346910210e-01 -5.756606857259073e-01
-5.682998174760960e-01  1.600519904689049e-01  8.071051219039422e-01 -3.512673347921693e-01 -8.284110299114481e-01  4.362870901471414e-01
 3.285514989174825e-01 -4.143484144462675e-01  8.487457239980297e-01  2.103245834910746e-01  9.006549936013259e-01 -3.802422281655491e-01
-3.310166588386770e-02 -8.468122502581723e-01  5.308608975319272e-01  6.085056936862958e-01  5.755125518794898e-01  5.463571390404974e-01
 9.948887215317403e-02  5.749839848078074e-01  8.120932098793983e-01  4.867194234581436e-01 -8.682761159803581e-01 -9.592074461051721e-02
-1.560204083056198e-01 -7.538149109645297e-01  6.382951607208736e-01 -8.866357277695216e-01 -3.599492624980633e-01  2.903680675792558e-01
 5.934440997800575e-02 -6.662574920171671e-02  9.960116718932928e-01  9.526009989381118e-01  5.686186559947788e-03 -3.041693674657542e-01
-4.929714247269102e-02 -8.563927981451321e-01 -5.139661146701970e-01  8.639649795269251e-01 -2.917524283935101e-01  4.104205583027362e-01
 7.330436417073269e-02 -9.955298820909914e-01 -5.955437899450728e-02 -4.358512692551665e-01  7.013135392809479e-01  5.640859781184876e-01
 3.422844872196095e-01 -6.548191477369348e-01  6.738347078964420e-01 -5.721569958535595e-02 -8.077150287380513e-02 -9.950891055802316e-01
 9.128505560804578e-01  4.064017227032073e-01 -3.926196693320677e-02 -4.735596810516952e-01  6.260648256124105e-01  6.195030771619449e-01
 3.712460845028095e-02  1.737609038783663e-01  9.840878577295761e-01 -4.155425145806847e-02  9.929847340710156e-01  1.107003255987710e-01
-1.757888436710107e-01  7.435743603117293e-03 -9.843998131642843e-01  2.004321750880552e-01 -5.236132199486689e-01 -8.280435611031934e-01
 7.728915434282174e-01  4.511848697760809e-01  4.461735933269571e-01  5.762293828124521e-01  8.156273458574702e-01 -5.207428418211081e-02
 9.931806951677249e-01  9.509005305882910e-02 -6.745360298326340e-02  6.707582041065427e-01 -4.478666740694771e-01  5.911842977293208e-01
 8.581972759122927e-01  1.411510227904162e-02  5.131259099912735e-01  1.581022094097564e-01  7.797389376560057e-01 -6.058142293499199e-01
 4.673227637697417e-01 -4.592567549351585e-01 -7.554420345129319e-01 -7.040268118607870e-01  6.188516119956884e-01  3.483804393353249e-01
 8.075445884495209e-01 -1.643561235408186e-03  5.898042356344684e-01  8.768091169299480e-02  2.203229338701668e-01 -9.714781842818332e-01
-7.825434002333271e-01  6.106219831415548e-01  1.215179840827586e-01  2.037479541188534e-01 -9.127245306531960e-01  3.541478537790181e-01
 5.502426149249392e-01  3.683878044959120e-01  7.493487106943247e-01  9.005162922455747e-01  1.375820098537942e-01  4.124822395750792e-01
-4.615250639616808e-01 -7.037745565986404e-02  8.843311761269136e-01  2.594360684028614e-01 -9.569220460750290e-01  1.303576777456776e-01
 9.987243067606634e-01  1.994568205854089e-02  4.638888716763913e-02  4.093284834224004e-01 -9.065887125780674e-01  1.026990695437893e-01
-1.238470479702957e-01 -4.620127782390614e-01 -8.781834099166683e-01 -8.605678629739983e-01  3.731140171550709e-01 -3.467115276692872e-01
-1.899721642297237e-01 -1.261403862764471e-01 -9.736524943571518e-01 -6.673654731537959e-01 -7.434196487356014e-01 -4.416504405120635e-02
 3.785512090647097e-01  7.583032191646699e-01  5.307308262388242e-01  7.115148499381954e-01 -1.428352826915857e-01 -6.880005089648132e-01
-9.253080894932912e-01  1.989808111472158e-01 -3.228181784123557e-01  1.306996285638011e-01  4.844997064763889e-01  8.649726247214865e-01
 1.497457819730131e-02 -4.101614104823728e-03  9.998794621200837e-01 -1.592294848670035e-01 -4.743647719927106e-02  9.861012888034939e-01
-5.049009919637412e-01 -7.210246794596864e-01 -4.745507348262004e-01  2.920547866793280e-01  4.514020256742347e-02 -9.553357334936573e-01
 4.410157527732317e-01  3.930544165552254e-01  8.068539715662872e-01  5.155499585352453e-01 -7.790837321667122e-01 -3.567026472112218e-01
 1.801851535878838e-01  9.296805278510185e-01 -3.212902528262603e-01  9.008980314790078e-01  2.609610551019594e-01  3.468170477316832e-01
 7.488244617100411e-01  3.157846319343363e-01 -5.827023183227975e-01  5.688387225733836e-01 -3.330004558808894e-01  7.520194173584887e-01
-2.101600097892956e-01  3.071822975354012e-01 -9.281550551315418e-01 -9.511619601033335e-01 -7.724666870943143e-02 -2.988710053278504e-01
-9.561237367189467e-02  1.108989268341072e-01 -9.892217658482193e-01 -5.069310088917240e-01  8.610966762706608e-01  3.915949871537835e-02
-7.643179933234483e-01  3.302494176165558e-01 -5.538531639757446e-01 -5.361839779098115e-01 -4.419473415110279e-01 -7.191587371117351e-01
 4.594129893449284e-01 -1.352322002579407e-01  8.778678472495465e-01 -2.051164716894703e-01  8.819923429597651e-01  4.242837965348272e-01
-5.058500423231694e-01  8.290027641693277e-01 -2.384746352995678e-01 -1.084933438860973e-01  1.386658902019628e-01  9.843784664583588e-01
-7.740660780546317e-01  4.894336527083381e-01  4.015923385744488e-01 -1.126832334927326e-01 -2.560791485547509e-01 -9.600656011779071e-01
-3.555639060477851e-01 -9.346005432066665e-01 -9.804761794431800e-03 -9.091110812740535e-01 -2.079456737669416e-01  3.609371671999629e-01
 5.113161181150336e-01 -8.574737372936581e-01  5.739875614871449e-02 -1.567150681890662e-01 -6.248241383928184e-02 -9.856654277001466e-01
-7.245569330049167e-01 -1.210882975086849e-02  6.891085742294700e-01 -6.586649777626746e-01 -2.384653833752120e-01  7.136488688428004e-01
-3.559472041073808e-01 -3.765139155143817e-01  8.553004497322374e-01  5.401492138610126e-02 -3.860374871732921e-02 -9.977936354039459e-01
-5.615354372368924e-01  3.795979628151366e-01  7.352437278574842e-01 -3.244097775485032e-01  1.946260174697929e-01 -9.256775948216412e-01
-8.521671938596531e-02  6.440620364910522e-02 -9.942786086749547e-01 -6.463794411597144e-01 -3.941327371248894e-01  6.533398836535990e-01
-4.592349643756002e-01  4.623594631658657e-01  7.585031142427258e-01 -2.754264354193748e-01  9.078031774750766e-01 -3.162809979090294e-01
-4.507770543563946e-01 -5.599445912100031e-01 -6.951705560798979e-01  2.901073057067738e-01  5.128260691871309e-01 -8.079895877656050e-01
 6.059688394984548e-02 -4.377838805996381e-03 -9.981527198695387e-01 -1.213026077533369e-01 -1.331048133897408e-01  9.836507439150963e-01
-1.318194079042548e-01 -2.908018439616513e-02 -9.908471055492147e-01  1.359282433383759e-02  4.032466619775210e-02  9.990941679454791e-01
 9.368618357974725e-01 -2.056621932326716e-01 -2.828302722498367e-01  7.975052209930179e-02  7.013980833424848e-01 -7.082941358703866e-01
 3.831155323253177e-01 -5.259679116566580e-01 -7.593288120429926e-01  4.746758367209091e-01 -8.668490987829254e-01 -1.524975080863123e-01
 1.353149430384954e-01 -2.151665503271546e-01  9.671572890749471e-01  3.522638367817058e-02  5.682445068631253e-01  8.221053961097944e-01
-2.673226703259050e-01 -4.308396309196418e-01  8.619256362116481e-01  5.059409282489644e-01 -7.207736189327614e-01  4.738239835351801e-01
-2.404915658900744e-01  2.756407274750819e-01  9.306911389353332e-01 -3.714671891159100e-01  8.992321074391741e-01  2.310708643702755e-01
-3.872806053042260e-01  7.483133563935304e-01 -5.385544108056691e-01 -2.797571821910126e-01 -1.869570918531167e-01  9.416915444126966e-01
-4.202962939344228e-04 -8.531681665279634e-03 -9.999635162139605e-01 -4.265153020802864e-01 -2.013432534775352e-01  8.817854565428277e-01
 6.749303392266240e-01  5.596436422765907e-01  4.809033487623326e-01  8.101877975911920e-02  1.213558569448859e-01  9.892970804119032e-01
 7.634127982701269e-01 -3.477610696769795e-02  6.449740474015569e-01 -3.400911276298947e-01  1.278141823505790e-01  9.316660129560805e-01
 4.231287725516647e-01  1.711846030652095e-01  8.897515796627328e-01  4.830781497553163e-01 -8.731806926533308e-01 -6.473777264032088e-02
-5.565732590604848e-02  6.559049437732109e-02  9.962932043933285e-01  7.101898245650782e-01 -4.908176775555536e-01 -5.047062714918413e-01
 5.198031810707868e-02  2.469189642300667e-01 -9.676409828200943e-01 -9.510631047886848e-01 -2.200073858047144e-01  2.169694008404931e-01
-1.653646131441743e-01 -7.280630690169673e-01  6.652658959042408e-01 -8.241361693577586e-01 -2.162681143753842e-01 -5.234765296179338e-01
 6.866785865645203e-01  7.995119281172579e-02  7.225512615183334e-01 -5.379773503079054e-01 -7.961316692348042e-01 -2.770464506126897e-01
 4.486521024748147e-02 -5.449469299740470e-01  8.372693452057769e-01  3.574475527961523e-01  7.800661987911371e-02  9.306697664881337e-01
-2.683529036878667e-01 -2.784419391956755e-01  9.222021500621446e-01  2.566159893151633e-01  8.554831785533787e-01 -4.497741269126181e-01
 8.391619210981182e-01 -4.516207206059040e-01 -3.030610415383670e-01 -4.957893456385711e-01 -5.387381223965118e-01 -6.811418062547318e-01
-4.557411274831381e-01  3.578370602944126e-01  8.150169709891022e-01 -3.050987298935175e-01  1.969300351687531e-01  9.317367258328911e-01
-3.082915191113142e-01 -9.222470973150180e-01  2.332737249200222e-01 -2.698069281002914e-01  4.255591612526293e-01 -8.637728994492956e-01
-1.219813200566588e-03  4.869138445665356e-03  9.999874016939176e-01 -9.372074891393162e-02 -7.217747604187861e-01  6.857533204042222e-01
-4.784458973321818e-01  3.304262972789204e-01 -8.135772768413249e-01 -9.980630051074941e-01 -5.167211566192327e-02 -3.464434006903419e-02
 8.264472416405239e-02  5.264876370082598e-01  8.461563789544498e-01 -9.159409299850938e-01  1.279221507412415e-01  3.803789375448863e-01
 5.686112164028340e-01 -8.159513866164031e-01 -1.044251849874276e-01  4.129973587501482e-01 -1.873724670117194e-01 -8.912489777112473e-01
 6.685148933077042e-01 -7.428716321414375e-01 -3.506530458024907e-02  2.040794314442029e-01  5.032997523497370e-01  8.396671631939077e-01
 7.389466582821703e-01  1.566737399342004e-01  6.552947240964512e-01 -1.096088069279818e-01 -4.802225443115164e-02 -9.928140674482681e-01
-1.476249464388525e-02 -5.243877105268855e-01  8.513516299392753e-01 -7.880758478071317e-02 -5.410451633168003e-03 -9.968751634954880e-01
-3.140064994886242e-01 -8.665751051652691e-02 -9.454577696280140e-01 -2.409100635386822e-01 -9.427011544729094e-01 -2.308178386547106e-01
 2.200715509272314e-01 -9.298364133077913e-01  2.949114391802823e-01 -9.514025034374064e-01  2.513659770809465e-01 -1.779000337807079e-01
 2.565842195522369e-01  1.853297008027577e-01 -9.485870757485207e-01  1.375718410310576e-01 -9.827084550470400e-01  1.239277246397484e-01
 8.027202786583326e-01 -5.838883897183614e-01 -1.213033494293860e-01 -2.727189493486651e-01  4.410969690586123e-01  8.550192036167760e-01
 1.634303674664946e-01 -8.100359118411897e-01 -5.631450403913534e-01  9.498646009051697e-01 -2.228629566674367e-01  2.192928236233710e-01
-5.097738304352281e-01  3.630946875060986e-01  7.799313365343413e-01 -2.131494948902841e-02 -9.368340394242650e-02 -9.953738457253336e-01
-8.969099738568657e-01 -3.266115055189576e-01  2.981231679335178e-01 -4.441470261450544e-01  6.655088286634900e-02 -8.934788185268937e-01
-2.267276064852055e-01  3.038646425545052e-01  9.253436504686854e-01 -1.609554633490038e-01 -9.135867657889406e-01  3.734334749234608e-01
 9.968850805400179e-01  3.754091636634137e-02  6.936004465899062e-02 -1.263322410514826e-03  2.271137793316976e-01 -9.738674115371969e-01
 2.213379315097772e-01 -6.892020441109188e-01 -6.899348247974619e-01 -8.781247083659972e-01 -4.709781026818513e-01 -8.412266847488833e-02
 2.788152802681009e-01  4.606431531936602e-01 -8.426564690933206e-01 -7.004924646406879e-02 -6.970834930646220e-01  7.135598830978667e-01
 2.967238072132826e-01  1.357141575927238e-01 -9.452706753421224e-01  4.286168291232671e-01  5.566815591046357e-01 -7.116131361527471e-01
 4.413013499466504e-01 -2.915845624941535e-01  8.486645753478562e-01 -4.255163696373943e-01  3.297109199368872e-01 -8.427493864993223e-01
 5.567143435345049e-01 -6.723453366193832e-01  4.878738443789682e-01  7.158442318061675e-01  6.801880484349471e-01 -1.578329957774861e-01
 9.210687065411868e-01  2.876368556871919e-01  2.624832891460536e-01 -2.291702483042232e-01  7.783828462669147e-01 -5.844665447479414e-01
 4.820562596947572e-03  1.128594116708604e-03 -9.999877441506814e-01  9.418535149039321e-01  9.314874832213865e-02 -3.228548701028488e-01
 3.450285339516097e-01 -6.361482820506964e-01 -6.901236657318387e-01  5.646815220004870e-01 -7.874333821785806e-01 -2.471506571749600e-01
-9.662602179815443e-01 -1.885632772209229e-01  1.754567799486925e-01 -2.753564894179417e-01 -1.852689035727143e-01  9.433208558620928e-01
-4.461865778280517e-02 -7.011247678241652e-01 -7.116412265468965e-01  2.202018200772291e-01  4.592642903842901e-01 -8.605739189706426e-01
 4.871910118190611e-01  6.443099313795189e-01 -5.894994744089592e-01  7.114420160016288e-02  9.766145539616311e-01  2.028854740216746e-01
 7.388047229269088e-01  5.180838461112686e-01 -4.309950229172591e-01 -2.893119768252198e-02 -1.001345268694415e-01 -9.945531973350082e-01
 3.448167229807100e-01 -8.825166183229565e-01  3.197903155767191e-01 -5.841118421649685e-02  8.657049265789916e-01  4.971349048852728e-01
 8.094366829339442e-01  4.951877359319046e-01  3.155968353826252e-01 -9.627509000229109e-01  2.208304199884716e-01  1.560276581660776e-01
-3.583696632632069e-01 -2.199150196153880e-01 -9.073084197780704e-01  2.179972300033661e-01 -2.836943699485729e-01  9.338065710683031e-01
 6.678489871663648e-01  1.335448089068754e-01  7.322182149843631e-01  1.633914617485788e-01  2.483646090148391e-02 -9.862486402715858e-01
-9.617221459906236e-01 -2.730206398298680e-01  2.345728326297322e-02  6.165868494665252e-01  2.157183313698801e-01 -7.571566935423203e-01
 9.436826560426907e-01 -3.107206035156175e-01 -1.136474867082547e-01 -1.441254721943818e-01  1.027245045328695e-01  9.842131498985486e-01
-8.388316666250656e-01  4.921122038429681e-01 -2.327810428188511e-01 -7.619144085875165e-01  2.278770118131232e-01  6.062660319314094e-01
 2.757704611988808e-01 -4.680561437752092e-01  8.395678048879895e-01  8.940433318970619e-01 -1.747329001732605e-02  4.476395925589810e-01
-9.118236521665554e-01  1.215941926319240e-01 -3.921638428869179e-01  9.879575314953060e-01 -1.231692781408245e-01  9.364424640077802e-02
-1.269357226366907e-01 -1.637106029209320e-01 -9.783078047373260e-01  1.270441330508088e-01 -9.765845786201029e-01  1.736155207887947e-01
 7.775541380436434e-01  5.466440192640367e-01 -3.107891224191516e-01 -9.468993149332852e-01  2.849458335418970e-01  1.489548902385841e-01
 6.485257493238944e-02 -5.902266480771733e-01 -8.046282666077693e-01  9.606543191233773e-01  2.730404834739539e-01 -5.091339248085806e-02
 1.238829893490245e-03 -6.591385076607112e-02  9.978245484942145e-01 -7.099551874452988e-01  3.062409048815130e-01  6.341767419236239e-01
 3.666790390408181e-01  2.183286345299793e-02 -9.300912903589330e-01  1.300780923921616e-01  6.392134677922380e-02  9.894411307933113e-01
-3.864766538317329e-01 -8.705811641445359e-01  3.045065396338335e-01  5.556530138356215e-01 -7.724252547781084e-01 -3.075856856168129e-01
 2.520792798568394e-03 -5.179298798263234e-02  9.986546610312784e-01 -5.711987004181870e-04  6.650014795639751e-02 -9.977862516861123e-01
 2.368180112335018e-02  1.210950132532696e-01  9.923583879127261e-01 -6.089094989771218e-01  6.838542682782515e-01  4.019608958755166e-01
-5.897693362519181e-01 -1.031453309321020e-01  8.009576585087873e-01  4.458284590561314e-01 -6.850780529784699e-03  8.950922030169675e-01
-7.146433602815272e-02  1.477042324674586e-01  9.864463028402783e-01  8.085447754191517e-01  1.987109833058870e-01 -5.538675755593579e-01
-1.646836158904921e-01  9.264575072276507e-01 -3.384609193965538e-01 -8.881401494826192e-01  4.509354638728421e-01  8.868078878074728e-02
-3.425349262717816e-02 -1.732827136247662e-01 -9.842762820477171e-01  6.950300198009731e-01 -1.931874124082518e-02 -7.187211265938472e-01
-1.249958769918549e-01  9.145961992538677e-01 -3.845644588952764e-01 -6.678931382689268e-01 -6.841969296605558e-01 -2.929049629083686e-01
-3.610775390573783e-02 -2.516606377801677e-01 -9.671417442650079e-01  8.662491446140603e-01  4.971700532907430e-01 -4.933920921831469e-02
 2.623396726542531e-01 -1.882009239816440e-01  9.464450899889094e-01  9.766828066976410e-01 -8.243549522158396e-02  1.982298772354731e-01
 6.969121849036159e-01 -3.885004701083056e-01 -6.028107424876350e-01  1.736756713798682e-02 -2.908509180432087e-01  9.566107416735034e-01
 7.100004185660383e-03 -7.226717640713896e-01 -6.911549112568827e-01  1.220957669935732e-01 -1.529346275283576e-01 -9.806648884226525e-01
-9.205330336479393e-01  2.075592989114685e-01  3.309653628377169e-01  1.394498528594816e-01  9.605080641877261e-01  2.407862063487358e-01
 7.731303826630387e-02  8.539311902250883e-02  9.933431981634749e-01  8.909250990924960e-01  1.431179391249445e-01  4.310101197276633e-01
 6.377019130355622e-01  7.653551327699677e-01 -8.699305060434021e-02  3.781293560831402e-01  6.670763839725232e-01  6.418935176602834e-01
 8.255432151424640e-01 -5.442928026668923e-02 -5.617079787415287e-01 -1.653403075707523e-02 -3.086179121575708e-01  9.510423808234972e-01
 6.200332557377269e-01  2.205221405565639e-01  7.529467094712783e-01 -6.405790849273746e-01 -7.420981980135614e-01  1.973542511795286e-01
-7.587950630770926e-03 -6.389630723589768e-01  7.691999838577754e-01  3.216748068489417e-02 -9.024125419632029e-02 -9.954003060213825e-01
-6.958374393737320e-01  7.729932684796763e-02  7.140273608445680e-01  3.751076140156434e-01  4.949874255405905e-01  7.837612687956642e-01
-5.352149234776038e-01  8.401417396589472e-01  8.778862665345884e-02 -1.699767436794246e-02 -4.132539343336624e-02  9.990011466077798e-01
 1.363717032559719e-01 -4.760434436150793e-02  9.895133071106099e-01 -8.581428371029555e-01 -4.341543534953707e-01  2.740453766621634e-01
-6.824215850224334e-01  4.598178574288775e-01 -5.682150282111395e-01 -3.617882042335751e-01  4.113443667423468e-01  8.366033153333680e-01
 2.548262649262517e-02  8.040027276839281e-01  5.940793294029348e-01  7.974077368916332e-02 -2.865811734823027e-01  9.547317110146494e-01
 5.336877686403861e-01 -5.155496717275646e-01 -6.703625150508090e-01  3.264394716294836e-01  8.209440177831185e-01  4.684956680999028e-01
 4.183097308590206e-01  4.507382682990425e-01  7.885759206058945e-01  1.835605215417107e-01 -1.820820497667181e-02 -9.828397612036576e-01
-6.278864677483834e-01  1.680504044289218e-01  7.599458172723461e-01 -1.930379045790589e-01 -8.063008477079410e-01 -5.591201216028465e-01
 3.621410079292837e-01  4.182632427822518e-01 -8.330124549568497e-01  1.646187795706053e-01  1.664683369179863e-02  9.862167816158485e-01
